measurementID,eventID,measurementType,measurementValue,measurementUnit,measurementDeterminedDate,measurementMethod,measurementRemarks
P04Q1_20181121_V04,P04Q1_20181121,maximum height,41.17,centimeters,20181121,Plot: Field measurement of species height; Transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/21555
P11Q8_20191218_V02,P11Q8_20191218,total vegetation cover,18,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P11Q8_20200519_V02,P11Q8_20200519,total vegetation cover,26,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P11Q8_20201117_V02,P11Q8_20201117,total vegetation cover,24,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P11Q8_20210519_V02,P11Q8_20210519,total vegetation cover,29,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20181121_V02,P12Q1_20181121,total vegetation cover,90,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20190604_V02,P12Q1_20190604,total vegetation cover,14,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20191218_V02,P12Q1_20191218,total vegetation cover,13,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20200519_V02,P12Q1_20200519,total vegetation cover,20,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20201117_V02,P12Q1_20201117,total vegetation cover,25,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q1_20210519_V02,P12Q1_20210519,total vegetation cover,31,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20181121_V02,P12Q2_20181121,total vegetation cover,95,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20190604_V02,P12Q2_20190604,total vegetation cover,14,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20191218_V02,P12Q2_20191218,total vegetation cover,20,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20200519_V02,P12Q2_20200519,total vegetation cover,32,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20201117_V02,P12Q2_20201117,total vegetation cover,40,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q2_20210519_V02,P12Q2_20210519,total vegetation cover,40,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20181121_V02,P12Q3_20181121,total vegetation cover,75,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20190604_V02,P12Q3_20190604,total vegetation cover,23,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20191218_V02,P12Q3_20191218,total vegetation cover,4,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20200519_V02,P12Q3_20200519,total vegetation cover,13,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20201117_V02,P12Q3_20201117,total vegetation cover,14,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q3_20210519_V02,P12Q3_20210519,total vegetation cover,21,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20181121_V02,P12Q4_20181121,total vegetation cover,93,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20190604_V02,P12Q4_20190604,total vegetation cover,6,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20191218_V02,P12Q4_20191218,total vegetation cover,8,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20200519_V02,P12Q4_20200519,total vegetation cover,24,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20201117_V02,P12Q4_20201117,total vegetation cover,19,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q4_20210519_V02,P12Q4_20210519,total vegetation cover,26,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20181121_V02,P12Q5_20181121,total vegetation cover,25,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20190604_V02,P12Q5_20190604,total vegetation cover,14,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20191218_V02,P12Q5_20191218,total vegetation cover,9,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20200519_V02,P12Q5_20200519,total vegetation cover,10,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20201117_V02,P12Q5_20201117,total vegetation cover,20,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q5_20210519_V02,P12Q5_20210519,total vegetation cover,11,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20181121_V02,P12Q6_20181121,total vegetation cover,50,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20190604_V02,P12Q6_20190604,total vegetation cover,57,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20191218_V02,P12Q6_20191218,total vegetation cover,63,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20200519_V02,P12Q6_20200519,total vegetation cover,52,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20201117_V02,P12Q6_20201117,total vegetation cover,61,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q6_20210519_V02,P12Q6_20210519,total vegetation cover,60,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20181121_V02,P12Q7_20181121,total vegetation cover,50,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20190604_V02,P12Q7_20190604,total vegetation cover,55,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20191218_V02,P12Q7_20191218,total vegetation cover,54,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20200519_V02,P12Q7_20200519,total vegetation cover,50,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20201117_V02,P12Q7_20201117,total vegetation cover,52,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q7_20210519_V02,P12Q7_20210519,total vegetation cover,63,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20181121_V02,P12Q8_20181121,total vegetation cover,20,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20190604_V02,P12Q8_20190604,total vegetation cover,20,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20191218_V02,P12Q8_20191218,total vegetation cover,22,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20200519_V02,P12Q8_20200519,total vegetation cover,18,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20201117_V02,P12Q8_20201117,total vegetation cover,23,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P12Q8_20210519_V02,P12Q8_20210519,total vegetation cover,19,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20181121_V02,P14Q1_20181121,total vegetation cover,95,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20190604_V02,P14Q1_20190604,total vegetation cover,17,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20191218_V02,P14Q1_20191218,total vegetation cover,24,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20200519_V02,P14Q1_20200519,total vegetation cover,62,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20201117_V02,P14Q1_20201117,total vegetation cover,55,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q1_20210519_V02,P14Q1_20210519,total vegetation cover,73,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20181121_V02,P14Q2_20181121,total vegetation cover,40,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20190604_V02,P14Q2_20190604,total vegetation cover,17,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20191218_V02,P14Q2_20191218,total vegetation cover,12,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20200519_V02,P14Q2_20200519,total vegetation cover,20,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20201117_V02,P14Q2_20201117,total vegetation cover,25,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q2_20210519_V02,P14Q2_20210519,total vegetation cover,15,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20181121_V02,P14Q3_20181121,total vegetation cover,20,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20190604_V02,P14Q3_20190604,total vegetation cover,15,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20191218_V02,P14Q3_20191218,total vegetation cover,8,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20200519_V02,P14Q3_20200519,total vegetation cover,16,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20201117_V02,P14Q3_20201117,total vegetation cover,6,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q3_20210519_V02,P14Q3_20210519,total vegetation cover,9,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20181121_V02,P14Q4_20181121,total vegetation cover,80,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20190604_V02,P14Q4_20190604,total vegetation cover,16,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20191218_V02,P14Q4_20191218,total vegetation cover,18,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20200519_V02,P14Q4_20200519,total vegetation cover,60,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20201117_V02,P14Q4_20201117,total vegetation cover,28,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q4_20210519_V02,P14Q4_20210519,total vegetation cover,44,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20181121_V02,P14Q5_20181121,total vegetation cover,15,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20190604_V02,P14Q5_20190604,total vegetation cover,5,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20191218_V02,P14Q5_20191218,total vegetation cover,8,percentage,20191218,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20200519_V02,P14Q5_20200519,total vegetation cover,15,percentage,20200519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20201117_V02,P14Q5_20201117,total vegetation cover,14,percentage,20201117,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q5_20210519_V02,P14Q5_20210519,total vegetation cover,18,percentage,20210519,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q6_20181121_V02,P14Q6_20181121,total vegetation cover,99,percentage,20181121,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
P14Q6_20190604_V02,P14Q6_20190604,total vegetation cover,1,percentage,20190604,Plot: Étienne and Rigolot visual method; transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/20537
